mlbam_id,player_name,team,age,games,PA,AB,H,1B,2B,3B,HR,R,RBI,SB,BB,SO,HBP,SF,SH,GIDP,AVG,OBP,SLG,OPS,K_pct,BB_pct,wOBA,xwOBA_on_BIP,HH_pct,GB_pct_on_BIP,EV_avg_on_BIP,LA_avg_on_BIP,bat_speed_avg,swing_length_avg
683233,"Hodo III, Douglas",CHE,25,1,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.3333,0.3333,1,1.3333,33%,0%,,,50%,50%,92.2,-13.5,,
702333,"McGeary, Haydn",KNX,26,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
699229,"Benua, Alexander",VIS,22,3,3,3,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0.6667,0.6667,1,1.6667,33%,0%,,,50%,50%,99.5,11.5,,
690957,"Bohrofen, Jace",NH,24,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,0%,85.8333,25,,
667663,"Stovall, Hunter",ALT,29,3,3,2,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0.6667,1,1.6667,0%,0%,,,0%,0%,89.5333,22.6667,,
815089,"Morales, Coby",SOM,24,3,3,3,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0.6667,0.6667,0.6667,1.3333,33%,0%,,,50%,0%,98.75,13,,
805365,"Jackson, Isaiah",SAL,21,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,67%,0%,,,0%,0%,87.7,47,,
700840,"Olivo, Christian",MB,22,3,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.3333,0,0.3333,67%,33%,,,,,,,,
800203,"Castillo, Kevyn",RC,20,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,100%,84.6,-53,,
696510,"Stovall, Peyton",DAY,23,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,100%,50%,97.3,19,,
813860,"Pagliarini, Charlie",EVE,25,3,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,50%,100%,85.7,-27,,
696513,"Garriola, Andy",KNX,26,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,33%,0%,86.6333,27.3333,,
827613,"Datil, Derek",CHS,20,2,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,0%,50%,82.5,1.5,,
702409,"Ruiz, Jorge",RC,21,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0%,0%,,,0%,100%,71.2,-23.6667,,
821657,"Rodriguez, Gabriel",A-GUA,18,3,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0.6667,0.6667,0.6667,1.3333,0%,0%,,,0%,33%,80.3,-7.3333,,
702472,"Callahan, Austin",CHA,24,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,50%,100%,78.95,-44.5,,
826932,"Hightower, Cobb",DEL,21,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333,0,0.3333,33%,33%,,,0%,0%,64.7,47,,
694896,"Rose, Caden",WOR,24,3,3,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.3333,0.3333,0.3333,0.6667,33%,0%,,,100%,0%,98.55,12,,
681468,"Rosier, Corey",WOR,26,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,0%,50%,85.05,22,,
687192,"Hunter, Cade",CHA,25,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33%,0%,,,50%,50%,91.75,9,,
702563,"Neville, Mason",DBT,22,3,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3333,0.3333,0.6667,1,33%,0%,,,50%,0%,97.8,47,,
703612,"Peoples, Nick",FBG,21,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,92.6,-24,,
703448,"Cannarella, Cam",BEL,22,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,100%,0%,102.7,20,,
800510,"Gil, Samuel",LAK,21,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,50%,0%,88,14,,
829888,"Santa Cruz de Oviedo, Anthony",D-ANG,18,2,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,0%,92.4,10,,
703455,"King, Skylar",SAL,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,50%,81.3,11,,
805950,"Macias, Antonis",HCS,21,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,0%,83.45,37.5,,
800254,"Ramirez, Abrahan",JUP,21,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,0%,0%,,,50%,50%,94.25,-2,,
822624,"Fitzer, Kevin",FRE,24,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1,1.5,50%,0%,,,100%,0%,107.3,19,,
815792,"Harlan, Chase",ONT,19,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,100%,100%,112.4,-9,,
667240,"Matthews, Jason",BIR,28,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,100%,0%,102.15,20.5,,
811765,"Ortiz, Deniel",PEO,21,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0%,0%,,,100%,100%,104.5,-13,,
686196,"Burns, Peter",TRI,26,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,100%,100%,99.5,-9.5,,
823944,"Latta, Maddox",DUN,23,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
802135,"Barry, Braden",DUN,24,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,50%,50%,93.95,18,,
822487,"MacDonald, Zach",LAK,22,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
806124,"Houck, Colin",BRK,21,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
815787,"Holliday, Ethan",FRE,19,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
814442,"Brethowr, Ivan",GBO,22,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
807722,"Martin, Maxton",HCS,20,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,0%,,,0%,50%,79.6,13,,
815380,"Dickerson, Luke",FBG,20,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,69.5,-8,,
695477,"Alford, Slate",RC,23,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,50%,0%,,,0%,100%,,,,
695744,"Moller, Ian",FRI,23,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
694563,"Coll, Harold",RC,24,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,50%,0%,96.7,7,,
800476,"Cruz, John",F-MRL,20,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,88.6,-5,,
827637,"McIntyre, Dalton",ROM,22,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,0%,100%,87.85,-4,,
661733,"Burt, Max",ERI,29,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
681172,"Tolve, Tyler",ROM,25,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.5,0.5,2,2.5,0%,0%,,,50%,0%,107,21,,
680740,"Hess, Kyle",WCH,26,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0%,0%,,,0%,100%,76.6,-19,,
676063,"McGuire, Shane",ATH,26,2,2,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0.5,0.5,2,2.5,0%,0%,,,50%,0%,97.7,33,,
800195,"Mota, Jorgelys",FBG,20,2,2,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0.5,0.5,2,2.5,50%,0%,,,100%,0%,115,25,,
822743,"Kemp, Tyriq",COL,23,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,101.6,-8,,
670276,"Stevenson, Cal",TOL,29,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
800182,"Andrade, Bryan",STK,21,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,71.9,-2,,
687303,"McArn, Bryson",A-ATH,24,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,97.7,-16,,
701805,"Caron, Josh",SEA,22,2,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,100%,0%,113.1,10,,
814444,"Turner, Will",GVL,23,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,0%,100%,66.9,9,,
807256,"Springer, Josh",HIC,19,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,93.1,39,,
823703,"Donofrio, Anthony",EVE,25,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
687751,"Lawson, Cortland",HBG,25,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,50%,0%,94.3,38,,
803745,"Santana, Adrian",BG,20,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,0%,0%,93.2,28,,
808706,"Gonzalez, Asbel",COL,20,1,2,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,0%,,,,
694808,"Kokoska, Zach",HFD,27,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0%,0%,,,50%,50%,95.85,1,,
808115,"Martinez, Bryan",A-ANG,20,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,97.3,-34,,
696501,"Coley II, Mark",JAX,25,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
664670,"Lopez, Alejo",TAC,29,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,50%,0%,90.1,31.5,,
804614,"Vargas, Marco",BRK,20,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,0%,,,100%,100%,100.15,-11,,
813429,"Ramirez, Lucas",TRI,20,1,2,2,2,1,0,1,0,1,2,0,0,0,0,0,0,0,1,1,2,3,0%,0%,,,50%,0%,96.9,11,,
800029,"Marte, Modeifi",HIL,23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,100%,66.55,-3,,
800448,"Vargas, Echedry",BEL,21,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,87.2,-39,,
682775,"Pichardo, Kervin",ROC,24,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5,0%,0%,,,0%,0%,90.65,25,,
800051,"Charles, Austin",QC,22,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
694214,"Zavala, Samuel",WS,21,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
684976,"Thomas, Johnathon",HBG,26,2,2,1,1,0,1,0,0,3,1,1,1,0,0,0,0,0,1,1,2,3,0%,50%,,,0%,0%,88.2,16,,
703158,"Mejía, Jonathan",PMB,20,1,2,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
826163,"Dorighi, Carter",EVE,22,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,92.1,-18,,
810053,"Ketchup, Caleb",LAA,24,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,50%,75.05,10.5,,
828074,"Ford, TJ",A-ANG,20,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,100%,71.55,-13,,
805801,"Zanetello, Nazzan",GVL,20,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
683341,"Calabrese, David",RCT,23,1,2,2,2,1,0,0,1,1,3,0,0,0,0,0,0,0,1,1,2.5,3.5,0%,0%,,,50%,0%,87.3,26,,
813841,"Cox, Jonah",EUG,24,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,102.1,-20,,
808162,"Liranzo, Joshua",DEL,19,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,98.5,-4,,
678854,"Pena, Viandel",ROC,25,1,2,2,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,100%,70.7,3,,
836168,"Opata, Andrews",F-RSX,22,2,2,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0.5,0.5,2,2.5,50%,0%,,,100%,0%,106.9,18,,
702750,"Duran, Edinson",SWB,23,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
803174,"Stephan, Anthony",DAY,23,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,50%,100%,86.4,-18,,
702555,"Peebles, Cannon",HC,22,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,50%,100%,86.4,-24,,
682119,"Jordan, Levi",ROC,30,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,50%,100%,86.45,-43,,
800149,"Pacheco, Carlos",LAN,21,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,50%,86.35,13.5,,
698933,"Hernandez, Ronald",BRK,22,2,2,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,100%,100%,96,-14,,
808090,"Mejía, José",A-DBA,20,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,0%,100%,86.4,-11,,
702025,"Genth, Harry",WCH,23,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
694974,"Shade, Colby",PNS,24,2,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,100%,0%,103.2,11,,
800393,"Cabrera, Yeremy",FBG,20,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,49.1,49,,
800257,"Henriquez, Yonatan",BRK,21,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,100%,0%,98.15,14,,
800419,"Perez, Jeral",WS,21,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,78.9,-3,,
803131,"Troyer, Camden",HV,23,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
700720,"Pino, Luis",PMB,22,1,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,100%,100%,98.4,5,,
694829,"Burns, Connor",CHA,24,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,0%,89.8,45.5,,
814410,"Humphrey, Jacob",FRE,23,2,2,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,0%,100%,92.4,-16,,
834672,"Oliveto, Michael",F-TIG,19,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,50%,50%,93.85,22.5,,
703175,"Encarnacion, Freili",GVL,21,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
694742,"Moylan, Josh",HV,23,2,2,0,0,0,0,0,0,,,,2,0,0,0,0,0,,1,,,0%,100%,,,,,,,,
815906,"Feliz, Angel",FBG,19,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,104.8,-11,,
669233,"Bullard, Tony",PNS,26,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,100%,50%,97.4,11.5,,
809860,"Lytle, Mason",ASH,24,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,0%,0%,83.8,52,,
691385,"Rosario, Ronald",BOS,23,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
815911,"Montero, Edgar",D-ATH,19,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
821690,"Martinez, Randy",D-CLG,18,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,50%,81.65,25.5,,
694953,"Pittaro, C.J.",LAN,24,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0%,50%,,,0%,100%,58.2,-61,,
666386,"Brookman, Archer",GWN,27,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
800421,"Alcantara, Marvin",POR,21,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,73.7,41,,
828589,"Durrington, Max",STK,19,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,81.5,80,,
802018,"Burrowes, Ryan",WS,21,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,97.9,-22,,
702278,"Schubart, Nolan",HC,21,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,0%,106.8,44,,
809945,"Advincula, Jonah",AKR,25,1,2,2,2,1,1,0,0,1,3,0,0,0,0,0,0,0,1,1,1.5,2.5,0%,0%,,,100%,100%,102.6,3,,
806986,"Mola, Raymond",F-PIR,20,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
702977,"Head, Dillon",BEL,21,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,95,3,,
808096,"Herrera, Reiner",A-GUA,20,1,2,2,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0.5,0.5,1.5,2,50%,0%,,,100%,0%,104.6,7,,
808285,"Palma, Alberth",F-RAY,20,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
691944,"Guscette, Mac",ROM,24,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,0%,78,63,,
694444,"Josenberger, Tavian",CHE,24,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,59.8,-26,,
702601,"King Jr., Lamar",FW,22,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
835716,"Barker, Jack",CLR,20,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,50%,100%,97.75,-13.5,,
680994,"Biddison, Nick",JS,25,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,100%,64.75,7.5,,
688449,"Bowens, TT",NOR,27,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0%,50%,,,0%,100%,71,-28,,
806982,"Valencia, Esmil",JUP,20,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,100%,90.8,-2,,
814452,"Martinez, Anthony",HC,21,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,102.1,-14,,
823295,"Thomason, Jay",CR,23,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
675382,"Sojka, Andrew",PEO,24,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
683454,"Buelvas, Brayan",MID,23,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
702517,"White, Mason",GVL,22,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0%,0%,,,0%,100%,80.5,9,,
826545,"Durfee, Brendan",FW,24,2,2,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0.5,0.5,2,2.5,50%,0%,,,100%,0%,108.6,23,,
694204,"Hernández, Maikol",FRE,22,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
702501,"Serrano III, Eli",BRK,22,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
703156,"Blanco Jr., Tony",BRD,20,1,2,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,0%,0%,74.8,24,,
687981,"Rhodes, John",TUL,25,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0%,50%,,,100%,0%,98.5,15,,
703177,"Severino, Jhonny",BRD,21,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
702495,"Tate, Josh",BRD,22,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
803015,"Hartl, Ben",HCS,23,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,50%,71.85,6.5,,
807083,"Flewelling, Nathan",BG,19,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,0%,68.6,15,,
684491,"Rodriguez, Frank",OKC,24,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,55.5,-21,,
692446,"Villarroel, Miguel",PEO,24,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,0%,87.8,33,,
815268,"Lee, Patrick",WM,26,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,86.8,66,,
808903,"Barreras, Emilio",JUP,22,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,100%,100%,97.8,1,,
698945,"De Los Santos, Anderson",FRE,22,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,0%,89.1,54,,
821130,"Pinto, Avinson",F-RSX,18,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,100%,100%,96.9,3,,
691268,"Cappe, Yiddi",PNS,23,2,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0%,0%,,,50%,0%,85.55,16,,
814522,"Kendle, Caden",CR,23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,50%,0%,93.4,43.5,,
681171,"Dugas, Gavin",WIL,25,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,50%,50%,,,,,,,,
814261,"Caro, Carlos",BRD,21,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,50%,0%,,,0%,100%,,,,
800391,"De Leon, Darlyn",A-CUB,21,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,0%,,,0%,100%,,,,
823356,"Eeles, Payton",CHE,26,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
805763,"Logan, Drake",PER,25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
694469,"Eblin, Bryce",KAN,24,1,1,0,0,0,0,0,0,,,,1,0,0,0,0,0,,1,,,0%,100%,,,,,,,,
802082,"Henriquez, Julio",F-MRL,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,100%,47.6,-18,,
805880,"Thach, Tanner",FRE,22,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
813985,"Kolokie, Aldalay",A-RCK,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,,,0%,100%,85.5,1,,
829712,"Rodriguez, Gabriel",D-PIG,18,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
691186,"Vera, Arol",RCT,23,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
800201,"Ramirez Jr., Rafael",FBG,20,1,1,0,0,0,0,0,0,,,,1,0,0,0,0,0,,1,,,0%,100%,,,,,,,,
690804,"Nicholson, Ryan",RCT,25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
701333,"Shelton, Colby",KAN,23,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
800253,"Mercedes, Jeffrey",LC,21,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100%,0%,,,,,,,,
